Transaction_date,Quantity,Subtotal,Taxes,DiscountPrice,TotalAmount,Payment_Method,Products_ProductID,CustomerCart_CustomerID,Cashier_CashierID
2016-10-21,4,2087.84,110.92,313.18,2198.76,COD,FUR-BO-10002545,Joel,1
2016-10-21,3,1389.74,73.83,208.46,1463.57,Debitcard,OFF-AP-10002651,Sean,2
2016-10-21,4,24.32,1.52,0.00,25.84,Debitcard,OFF-BI-10000977,Andrew,2
2016-10-21,5,31.29,1.96,0.00,33.25,Cash,OFF-BI-10001628,Darren,2
2016-10-21,4,23.20,1.45,0.00,24.65,COD,OFF-BI-10002412,Sean,1
2016-10-21,6,58.92,3.68,0.00,62.60,Debitcard,OFF-LA-10003223,Patrick,2
2016-10-21,7,20.16,1.26,0.00,21.42,Debitcard,OFF-LA-10004559,Kunst,2
2016-10-21,2,91.36,5.14,9.14,96.50,Cash,OFF-PA-10000740,Ted,2
2016-10-21,8,358.00,20.14,35.80,378.14,Cash,OFF-PA-10001509,Darrin,2
2016-10-21,9,48.10,3.01,0.00,51.10,Cash,OFF-PA-10003001,Lena,2
2016-10-21,2,25.92,1.46,2.59,27.38,Debitcard,OFF-PA-10003177,Irene,2
2016-10-21,7,104.79,5.89,10.48,110.68,COD,OFF-ST-10002406,Eric,1
2016-10-21,2,5.89,0.37,0.00,6.26,COD,OFF-SU-10001225,Matt,1
2016-10-21,1,5.50,0.34,0.00,5.84,Debitcard,TEC-PH-10003442,Sean,2
2016-10-22,5,307.92,15.40,61.58,323.32,EMI,FUR-CH-10003396,Andrew,1
2016-10-22,6,98.16,5.52,9.82,103.68,Cash,TEC-AC-10004510,Ken,3
2016-10-23,3,14.30,0.89,0.00,15.20,Debitcard,OFF-AR-10002053,Zuschuss,2
2016-10-24,5,62.80,3.53,6.28,66.33,netbanking,FUR-FU-10000732,Pete,1
2016-10-24,4,39.92,2.50,0.00,42.42,"Credit card",FUR-FU-10003731,Ruben,2
2016-10-25,3,247.10,12.36,49.42,259.46,netbanking,OFF-ST-10004804,Brosina,3
2016-10-26,4,4.75,0.30,0.00,5.05,"Credit card",OFF-BI-10002813,Andrew,3
2016-10-27,3,22.92,1.43,0.00,24.35,EMI,OFF-PA-10001892,Sean,1
2016-10-28,3,59.94,3.37,5.99,63.31,COD,FUR-FU-10000076,Pete,3
2016-10-28,2,63.97,3.60,6.40,67.57,COD,FUR-FU-10003268,Eric,3
2016-10-28,3,247.57,12.38,49.51,259.95,COD,FUR-FU-10003553,Kunst,3
2016-10-28,5,149.70,8.42,14.97,158.12,COD,OFF-BI-10003719,Ken,3
2016-10-28,5,51.15,2.88,5.12,54.03,EMI,OFF-FA-10002983,Claire,3
2016-10-28,5,1959.90,104.12,293.99,2064.02,Cash,TEC-PH-10000984,Alejandro,2
2016-10-29,7,80.78,4.54,8.08,85.32,"Credit card",FUR-FU-10001196,Linda,1
2016-10-29,3,37.15,2.09,3.72,39.24,EMI,OFF-BI-10002225,Sandra,1
2016-10-29,10,758.80,37.94,151.76,796.74,COD,OFF-PA-10000482,Tracy,3
2016-10-29,3,164.45,8.22,32.89,172.67,"Credit card",OFF-PA-10000595,Ted,1
2016-10-29,7,152.88,8.60,15.29,161.48,EMI,OFF-PA-10004734,Joel,1
2016-10-31,5,67.00,3.77,6.70,70.77,COD,FUR-FU-10002671,Pete,2
2016-11-01,1,290.98,15.46,43.65,306.44,netbanking,FUR-CH-10000847,Ted,1
2016-11-01,3,24.84,1.55,0.00,26.39,COD,OFF-AR-10004441,Harold,1
2016-11-01,6,93.06,5.23,9.31,98.29,Cash,OFF-ST-10001328,Emily,2
2016-11-01,3,604.75,32.13,90.71,636.88,Cash,TEC-PH-10002563,Alejandro,2
2016-11-02,3,40.20,2.26,4.02,42.46,Debitcard,FUR-FU-10002671,Harold,1
2016-11-02,4,43.92,2.47,4.39,46.39,netbanking,OFF-AP-10001366,Steve,1
2016-11-02,3,4.67,0.29,0.00,4.96,EMI,OFF-AP-10001626,Irene,1
2016-11-02,5,101.84,5.73,10.18,107.57,EMI,OFF-BI-10001191,Steve,1
2016-11-02,3,18.77,1.17,0.00,19.95,netbanking,OFF-BI-10001628,Erin,1
2016-11-02,3,97.78,5.50,9.78,103.28,EMI,OFF-ST-10000419,Janet,1
2016-11-03,4,31.04,1.94,0.00,32.98,COD,FUR-FU-10001861,Darrin,2
2016-11-03,1,8.57,0.54,0.00,9.10,COD,OFF-BI-10002706,Ted,2
2016-11-03,5,32.40,2.03,0.00,34.43,COD,OFF-PA-10002105,Ruben,2
2016-11-03,3,113.82,6.40,11.38,120.22,COD,OFF-PA-10004243,Emily,2
2016-11-03,8,2164.96,115.01,324.74,2279.97,COD,OFF-ST-10002756,Patrick,2
2016-11-04,2,9.34,0.58,0.00,9.93,Cash,OFF-AR-10004078,Paul,2
2016-11-04,4,35.23,2.20,0.00,37.43,netbanking,OFF-BI-10004236,Kunst,2
2016-11-04,3,32.22,1.81,3.22,34.03,EMI,OFF-FA-10000621,Kunst,3
2016-11-04,7,2170.84,115.33,325.63,2286.17,Cash,OFF-ST-10002615,Odella,2
2016-11-04,9,139.59,7.85,13.96,147.44,EMI,OFF-ST-10004950,Brendan,1
2016-11-05,7,38.29,2.39,0.00,40.68,EMI,FUR-FU-10004020,Steve,3
2016-11-05,3,402.86,17.63,120.86,420.49,COD,OFF-EN-10002230,Sean,2
2016-11-05,2,21.80,1.23,2.18,23.03,COD,TEC-PH-10003988,Tracy,2
2016-11-06,5,563.24,24.64,168.97,587.88,Debitcard,FUR-CH-10000988,Lena,2
2016-11-06,2,435.17,23.12,65.28,458.29,EMI,FUR-CH-10001190,Lena,2
2016-11-06,4,3304.44,175.55,495.67,3479.99,EMI,OFF-AP-10003057,Andrew,2
2016-11-06,7,175.42,9.87,17.54,185.29,EMI,OFF-LA-10004545,Kunst,2
2016-11-06,5,82.95,4.67,8.30,87.62,EMI,TEC-AC-10000682,Claire,2
2016-11-07,3,26.46,1.65,0.00,28.11,EMI,OFF-AR-10003394,Darrin,3
2016-11-07,3,68.11,3.83,6.81,71.94,netbanking,TEC-AC-10002473,Harold,2
2016-11-08,5,38.56,2.41,0.00,40.97,Cash,FUR-FU-10002885,Sandra,2
2016-11-08,3,167.90,8.40,33.58,176.30,"Credit card",FUR-FU-10003394,Henry,1
2016-11-08,3,1011.53,53.74,151.73,1065.27,Cash,FUR-TA-10003392,Sean,2
2016-11-08,2,69.31,3.90,6.93,73.21,EMI,OFF-AP-10002998,Janet,2
2016-11-08,3,23.94,1.50,0.00,25.44,Cash,OFF-AR-10001770,Brendan,2
2016-11-08,1,8.75,0.55,0.00,9.30,Cash,OFF-AR-10003772,Pete,2
2016-11-08,2,6.97,0.44,0.00,7.41,EMI,OFF-BI-10002071,Pete,2
2016-11-08,2,39.94,2.25,3.99,42.18,"Credit card",OFF-BI-10002082,Pete,1
2016-11-08,12,32.69,2.04,0.00,34.73,EMI,OFF-BI-10003981,Zuschuss,2
2016-11-08,7,24.42,1.53,0.00,25.94,EMI,OFF-FA-10001561,Sean,2
2016-11-08,4,20.00,1.25,0.00,21.25,Cash,OFF-FA-10002280,Emily,2
2016-11-08,3,23.90,1.49,0.00,25.40,EMI,OFF-PA-10000477,Brosina,2
2016-11-08,3,186.05,9.30,37.21,195.35,EMI,OFF-PA-10001725,Emily,2
2016-11-08,3,629.10,33.42,94.37,662.52,EMI,OFF-PA-10004359,Pete,2
2016-11-09,7,2110.29,112.11,316.54,2222.40,EMI,FUR-BO-10000780,Claire,1
2016-11-09,2,363.97,15.92,109.19,379.90,Cash,FUR-CH-10000513,Linda,1
2016-11-09,2,44.46,2.50,4.45,46.96,Cash,FUR-FU-10004090,Erin,1
2016-11-09,8,2959.30,157.21,443.89,3116.51,EMI,FUR-TA-10002774,Patrick,1
2016-11-09,4,37.44,2.34,0.00,39.78,Debitcard,OFF-BI-10001294,Claire,2
2016-11-09,4,26.98,1.69,0.00,28.66,Debitcard,OFF-BI-10001636,Harold,2
2016-11-09,3,37.76,2.12,3.78,39.89,EMI,OFF-BI-10001989,Linda,1
2016-11-09,3,10.69,0.67,0.00,11.36,EMI,OFF-BI-10004364,Gene,1
2016-11-09,4,23.94,1.50,0.00,25.43,Debitcard,OFF-FA-10004968,Brendan,1
2016-11-09,2,14.62,0.91,0.00,15.53,Debitcard,OFF-LA-10004093,Steve,2
2016-11-09,2,72.22,4.06,7.22,76.29,Cash,OFF-PA-10002421,Erin,1
2016-11-09,2,110.96,5.55,22.19,116.51,Cash,OFF-PA-10004071,Gene,1
2016-11-09,2,22.72,1.28,2.27,24.00,Debitcard,OFF-SU-10002503,Eric,2
2016-11-09,5,859.80,37.62,257.94,897.42,EMI,TEC-AC-10004001,Sandra,1
2016-11-10,2,121.78,6.09,24.36,127.87,Debitcard,FUR-CH-10001146,Claire,1
2016-11-10,3,477.12,20.87,143.14,497.99,Debitcard,FUR-FU-10003773,Linda,1
2016-11-10,2,60.77,3.42,6.08,64.19,"Credit card",OFF-AR-10000380,Pete,1
2016-11-10,2,63.49,3.57,6.35,67.06,COD,OFF-AR-10002987,Andrew,1
2016-11-10,5,62.94,3.54,6.29,66.48,COD,OFF-BI-10001989,Ken,1
2016-11-10,5,145.60,8.19,14.56,153.79,EMI,OFF-BI-10003963,Alejandro,1
2016-11-10,6,16.34,1.02,0.00,17.37,"Credit card",OFF-BI-10003981,Tracy,1
2016-11-10,5,155.25,8.73,15.53,163.98,COD,OFF-LA-10000414,Ken,1
2016-11-10,3,135.74,7.64,13.57,143.38,"Credit card",OFF-ST-10003442,Linda,1
2016-11-10,2,47.98,2.70,4.80,50.67,COD,TEC-PH-10003187,Matt,1
2016-11-11,2,261.96,11.46,78.59,273.42,COD,FUR-BO-10001798,Irene,3
2016-11-11,2,261.96,11.46,78.59,273.42,COD,FUR-BO-10001798,Steve,3
2016-11-11,3,512.36,22.42,153.71,534.77,COD,FUR-CH-10000454,Brosina,3
2016-11-11,2,20.76,1.17,2.08,21.93,Debitcard,OFF-BI-10004002,Ted,3
2016-11-12,3,23.71,1.48,0.00,25.19,Debitcard,FUR-FU-10002597,Brosina,3
2016-11-12,3,140.02,7.88,14.00,147.89,COD,OFF-BI-10003364,Patrick,1
2016-11-12,4,13.22,0.83,0.00,14.04,"Credit card",OFF-BI-10004970,Joel,3
2016-11-12,2,20.64,1.16,2.06,21.80,Cash,OFF-PA-10002246,Andrew,1
2016-11-12,5,64.80,3.65,6.48,68.45,"Credit card",OFF-PA-10003172,Brendan,3
2016-11-12,3,38.98,2.19,3.90,41.17,COD,OFF-ST-10001558,Emily,1
2016-11-12,7,373.97,18.70,74.79,392.67,COD,OFF-ST-10002205,Patrick,1
2016-11-12,5,14.72,0.92,0.00,15.64,COD,OFF-SU-10001225,Patrick,1
2016-11-12,3,119.98,6.75,12.00,126.72,Debitcard,TEC-AC-10002800,Alejandro,3
2016-11-13,9,373.97,21.04,37.40,395.00,netbanking,FUR-FU-10000965,Steve,2
2016-11-13,4,51.97,2.92,5.20,54.89,netbanking,OFF-AP-10000055,Andrew,2
2016-11-13,5,44.10,2.76,0.00,46.86,netbanking,OFF-AR-10001227,Darren,2
2016-11-13,3,5.18,0.32,0.00,5.51,netbanking,OFF-BI-10004656,Lena,2
2016-11-13,5,122.80,6.91,12.28,129.71,netbanking,OFF-PA-10001363,Pete,2
2016-11-13,3,108.34,6.09,10.83,114.43,netbanking,OFF-PA-10002421,Matt,2
2016-11-13,4,1441.52,76.58,216.23,1518.10,netbanking,OFF-ST-10001496,Steve,2
2016-11-14,7,222.43,12.51,22.24,234.94,"Credit card",FUR-FU-10000758,Kunst,2
2016-11-14,2,44.76,2.52,4.48,47.28,Debitcard,FUR-FU-10001085,Matt,1
2016-11-14,4,251.16,12.56,50.23,263.72,"Credit card",OFF-AP-10002457,Joel,2
2016-11-14,1,20.37,1.15,2.04,21.51,COD,OFF-BI-10001191,Ruben,3
2016-11-14,2,32.78,1.84,3.28,34.63,Debitcard,OFF-BI-10001597,Andrew,1
2016-11-14,7,139.78,7.86,13.98,147.64,"Credit card",OFF-BI-10002082,Henry,2
2016-11-14,3,37.39,2.10,3.74,39.49,COD,OFF-BI-10003982,Zuschuss,3
2016-11-14,4,18.43,1.15,0.00,19.58,"Credit card",OFF-LA-10001613,Patrick,2
2016-11-14,1,4.62,0.29,0.00,4.91,"Credit card",OFF-PA-10000682,Sean,2
2016-11-14,3,55.62,3.13,5.56,58.75,"Credit card",OFF-PA-10001776,Brosina,2
2016-11-14,2,89.57,5.04,8.96,94.61,"Credit card",OFF-PA-10004039,Gene,2
2016-11-14,7,178.42,10.04,17.84,188.45,"Credit card",TEC-AC-10002550,Emily,2
2016-11-14,7,279.94,15.75,27.99,295.69,Debitcard,TEC-AC-10004901,Ken,2
2016-11-14,7,55.94,3.50,0.00,59.44,"Credit card",TEC-PH-10000376,Darrin,2
2016-11-15,3,1343.09,71.35,201.46,1414.44,"Credit card",OFF-AP-10001058,Lena,1
2016-11-15,2,60.29,3.39,6.03,63.68,netbanking,OFF-AP-10002350,Paul,2
2016-11-15,7,61.74,3.86,0.00,65.60,netbanking,OFF-AR-10003394,Darrin,2
2016-11-15,7,83.72,4.71,8.37,88.43,EMI,OFF-AR-10004999,Linda,2
2016-11-15,2,20.86,1.17,2.09,22.03,netbanking,OFF-BI-10002072,Irene,2
2016-11-15,2,19.78,1.24,0.00,21.01,"Credit card",OFF-BI-10002852,Lena,1
2016-11-15,8,575.04,28.75,115.01,603.79,netbanking,OFF-EN-10002831,Patrick,2
2016-11-15,2,39.96,2.25,4.00,42.21,netbanking,OFF-PA-10001763,Brendan,2
2016-11-16,4,11.14,0.70,0.00,11.83,netbanking,FUR-FU-10001852,Harold,1
2016-11-16,2,6.61,0.41,0.00,7.02,netbanking,OFF-BI-10004970,Darrin,3
2016-11-16,1,5.28,0.33,0.00,5.61,netbanking,OFF-PA-10002479,Alejandro,3
2016-11-16,1,66.69,3.33,13.34,70.02,EMI,OFF-ST-10002276,Patrick,1
2016-11-16,3,95.95,5.40,9.60,101.35,EMI,TEC-AC-10003447,Paul,1
2016-11-16,2,999.96,53.12,149.99,1053.08,netbanking,TEC-AC-10004145,Kunst,3
2016-11-16,2,206.38,9.03,61.92,215.41,EMI,TEC-PH-10001336,Ted,2
2016-11-17,2,816.01,43.35,122.40,859.36,EMI,FUR-CH-10002335,Janet,1
2016-11-17,2,95.98,5.40,9.60,101.38,Cash,FUR-CH-10004540,Harold,2
2016-11-17,4,91.08,5.12,9.11,96.20,Debitcard,FUR-FU-10003096,Zuschuss,1
2016-11-17,2,70.43,3.96,7.04,74.39,"Credit card",OFF-AR-10002956,Gene,1
2016-11-17,2,6.27,0.39,0.00,6.66,Debitcard,OFF-BI-10000285,Paul,1
2016-11-17,7,9.53,0.60,0.00,10.13,Cash,OFF-BI-10002982,Steve,2
2016-11-17,1,762.59,40.51,114.39,803.11,Cash,OFF-BI-10003527,Joel,2
2016-11-17,7,542.64,27.13,108.53,569.77,COD,OFF-PA-10001289,Matt,3
2016-11-17,3,32.35,1.82,3.24,34.17,EMI,OFF-ST-10001590,Steve,1
2016-11-17,7,130.34,7.33,13.03,137.67,COD,OFF-SU-10000381,Brendan,3
2016-11-17,4,119.96,6.75,12.00,126.71,Cash,TEC-AC-10003280,Sandra,2
2016-11-18,5,225.20,12.67,22.52,237.87,Cash,OFF-AR-10003582,Janet,2
2016-11-18,2,4.59,0.29,0.00,4.88,EMI,OFF-BI-10002393,Darrin,2
2016-11-18,2,19.90,1.24,0.00,21.15,Cash,OFF-ST-10000876,Kunst,2
2016-11-18,5,124.08,6.98,12.41,131.06,Cash,OFF-ST-10003455,Janet,2
2016-11-18,3,87.91,4.95,8.79,92.86,Cash,OFF-ST-10004258,Pete,2
2016-11-19,3,434.35,19.00,130.31,453.35,"Credit card",FUR-CH-10000785,Janet,2
2016-11-19,3,121.44,6.83,12.14,128.27,"Credit card",FUR-FU-10002813,Zuschuss,2
2016-11-19,1,4.18,0.26,0.00,4.44,"Credit card",FUR-FU-10004270,Erin,1
2016-11-19,5,4.18,0.26,0.00,4.44,netbanking,OFF-BI-10003727,Brosina,3
2016-11-19,7,13.10,0.82,0.00,13.92,netbanking,OFF-BI-10004967,Odella,3
2016-11-19,2,11.81,0.74,0.00,12.55,netbanking,OFF-LA-10000248,Zuschuss,2
2016-11-19,2,63.97,3.60,6.40,67.57,netbanking,TEC-AC-10003447,Irene,3
2016-11-19,4,4799.90,284.99,240.00,5084.90,"Credit card",TEC-CO-10004115,Ted,2
2016-11-19,2,271.03,11.86,81.31,282.89,Cash,TEC-PH-10002549,Sean,1
2016-11-20,5,56.80,3.20,5.68,60.00,"Credit card",OFF-EN-10001990,Sean,2
2016-11-22,6,364.44,18.22,72.89,382.66,Cash,FUR-CH-10003817,Ted,2
2016-11-22,3,54.96,3.09,5.50,58.05,Debitcard,OFF-AP-10001947,Darrin,1
2016-11-22,1,67.84,3.39,13.57,71.23,EMI,OFF-AP-10002867,Patrick,2
2016-11-22,2,12.74,0.80,0.00,13.53,Cash,OFF-AR-10003514,Steve,2
2016-11-22,3,28.85,1.80,0.00,30.66,netbanking,OFF-BI-10000474,Alejandro,3
2016-11-22,2,1.75,0.11,0.00,1.86,netbanking,OFF-BI-10003460,Patrick,3
2016-11-22,3,2.69,0.17,0.00,2.86,netbanking,OFF-BI-10004140,Claire,3
2016-11-22,2,48.85,2.75,4.88,51.60,Cash,OFF-LA-10003510,Steve,2
2016-11-22,3,19.62,1.23,0.00,20.85,netbanking,OFF-PA-10000955,Karen,3
2016-11-22,2,24.56,1.38,2.46,25.94,Cash,OFF-PA-10001970,Pete,2
2016-11-22,3,198.78,9.94,39.76,208.72,EMI,TEC-AC-10003832,Henry,2
2016-11-22,1,45.89,2.58,4.59,48.48,EMI,TEC-PH-10003357,Karen,2
2016-11-23,2,211.37,9.25,63.41,220.62,EMI,FUR-CH-10000863,Gene,1
2016-11-23,2,21.55,1.21,2.16,22.76,Debitcard,FUR-FU-10002088,Pete,3
2016-11-23,7,176.12,9.91,17.61,186.03,Debitcard,FUR-FU-10003976,Pete,3
2016-11-23,5,39.50,2.47,0.00,41.97,Debitcard,OFF-FA-10002763,Erin,3
2016-11-23,4,2683.01,142.53,402.45,2825.54,COD,OFF-ST-10003470,Gene,1
2016-11-24,3,139.15,7.83,13.92,146.98,Cash,FUR-BO-10004709,Alejandro,3
2016-11-24,2,4.66,0.29,0.00,4.95,netbanking,FUR-FU-10000206,Paul,2
2016-11-24,6,207.94,11.70,20.79,219.63,"Credit card",OFF-AP-10002998,Irene,1
2016-11-24,2,2.38,0.15,0.00,2.53,netbanking,OFF-BI-10002609,Karen,2
2016-11-24,3,14.35,0.90,0.00,15.25,EMI,OFF-BI-10003305,Paul,3
2016-11-24,5,21.56,1.35,0.00,22.91,netbanking,OFF-BI-10003676,Brosina,2
2016-11-24,3,81.94,4.61,8.19,86.54,netbanking,OFF-EN-10003798,Linda,2
2016-11-24,7,71.61,4.03,7.16,75.64,Cash,OFF-FA-10002983,Tracy,3
2016-11-24,12,72.96,4.56,0.00,77.52,netbanking,OFF-FA-10003495,Brosina,2
2016-11-24,2,23.39,1.32,2.34,24.71,EMI,OFF-LA-10002475,Darrin,3
2016-11-24,8,92.48,5.20,9.25,97.68,Cash,OFF-LA-10004689,Joel,3
2016-11-24,2,20.74,1.17,2.07,21.90,netbanking,OFF-PA-10004735,Brosina,2
2016-11-24,6,251.76,14.16,25.18,265.92,netbanking,OFF-ST-10000642,Ted,2
2016-11-24,2,51.97,2.92,5.20,54.89,EMI,OFF-ST-10002583,Karen,3
2016-11-24,4,54.88,3.09,5.49,57.97,EMI,OFF-ST-10004507,Linda,3
2016-11-24,2,511.97,27.20,76.80,539.17,Cash,TEC-AC-10002001,Andrew,3
2016-11-24,5,161.91,9.11,16.19,171.02,netbanking,TEC-PH-10003589,Erin,2
2016-11-24,7,1889.86,100.40,283.48,1990.26,EMI,TEC-PH-10004536,Henry,3
2016-11-25,6,51.84,3.24,0.00,55.08,EMI,OFF-AR-10003770,Linda,3
2016-11-25,3,4.43,0.28,0.00,4.70,EMI,OFF-BI-10000320,Janet,3
2016-11-25,1,1.96,0.12,0.00,2.09,Debitcard,OFF-BI-10000343,Linda,3
2016-11-25,3,314.55,13.76,94.37,328.31,Debitcard,OFF-PA-10000418,Gene,3
2016-11-25,2,9.08,0.57,0.00,9.65,Debitcard,OFF-PA-10001622,Harold,3
2016-11-25,7,40.46,2.53,0.00,42.99,Debitcard,OFF-PA-10003845,Paul,3
2016-11-25,3,323.95,14.17,97.19,338.12,Debitcard,TEC-PH-10001580,Patrick,3
2016-11-26,3,182.22,9.11,36.44,191.33,netbanking,FUR-CH-10003817,Sean,2
2016-11-26,4,390.27,19.51,78.05,409.79,Cash,FUR-CH-10003833,Steve,3
2016-11-26,2,79.76,4.49,7.98,84.25,"Credit card",FUR-FU-10000397,Ted,2
2016-11-26,3,155.90,7.80,31.18,163.70,netbanking,FUR-FU-10001876,Darrin,2
2016-11-26,3,49.97,2.81,5.00,52.78,"Credit card",OFF-AR-10001860,Joel,2
2016-11-26,3,42.12,2.37,4.21,44.49,EMI,OFF-AR-10003405,Henry,1
2016-11-26,4,12.19,0.76,0.00,12.95,"Credit card",OFF-BI-10000605,Eric,2
2016-11-26,4,19.37,1.21,0.00,20.58,Debitcard,OFF-BI-10000822,Matt,1
2016-11-26,3,29.66,1.85,0.00,31.52,COD,OFF-BI-10002852,Paul,1
2016-11-26,3,5.43,0.34,0.00,5.77,EMI,OFF-FA-10002676,Alejandro,1
2016-11-26,3,185.88,9.29,37.18,195.17,EMI,OFF-PA-10000167,Sean,1
2016-11-26,1,5.18,0.32,0.00,5.51,Debitcard,OFF-PA-10004888,Eric,1
2016-11-26,2,9.25,0.58,0.00,9.83,Debitcard,OFF-PA-10004971,Eric,1
2016-11-26,5,41.92,2.62,0.00,44.54,EMI,OFF-ST-10001325,Henry,1
2016-11-26,3,892.73,47.43,133.91,940.15,EMI,TEC-AC-10002049,Brosina,1
2016-11-26,4,141.44,7.96,14.14,149.40,Debitcard,TEC-AC-10002323,Janet,1
2016-11-26,2,94.99,5.34,9.50,100.34,EMI,TEC-AC-10003023,Linda,1
2016-11-26,7,80.92,4.55,8.09,85.47,netbanking,TEC-MA-10000752,Zuschuss,2
2016-11-27,5,318.43,15.92,63.69,334.35,Cash,FUR-CH-10003774,Ruben,2
2016-11-27,3,14.14,0.88,0.00,15.02,Cash,FUR-FU-10000023,Ruben,2
2016-11-27,4,166.21,9.35,16.62,175.56,"Credit card",FUR-FU-10000965,Eric,3
2016-11-27,5,103.60,5.83,10.36,109.43,"Credit card",OFF-BI-10004632,Darren,2
2016-11-27,7,245.84,13.83,24.58,259.67,Cash,TEC-PH-10003095,Odella,2
2016-11-28,6,657.55,28.77,197.27,686.32,EMI,TEC-PH-10004120,Odella,1
2016-11-29,3,55.01,3.09,5.50,58.10,netbanking,OFF-BI-10000666,Odella,1
2016-11-29,5,10.13,0.63,0.00,10.76,netbanking,OFF-BI-10004352,Sandra,1
2016-11-29,1,24.78,1.39,2.48,26.18,COD,OFF-PA-10000241,Claire,3
2016-11-29,7,113.57,6.39,11.36,119.96,netbanking,OFF-PA-10001685,Ken,1
2016-11-29,2,195.97,9.80,39.19,205.77,"Credit card",OFF-ST-10004337,Linda,1
2016-11-29,6,124.80,7.02,12.48,131.82,"Credit card",TEC-AC-10001266,Matt,1
2016-11-29,8,24320.00,1444.00,1216.00,25764.00,netbanking,TEC-MA-10000010,Harold,1
2016-11-29,1,271.99,14.45,40.80,286.44,COD,TEC-PH-10002483,Andrew,2
2016-11-30,6,1684.75,89.50,252.71,1774.25,netbanking,FUR-CH-10001394,Darrin,1
2016-11-30,6,185.88,10.46,18.59,196.34,Cash,OFF-AP-10003842,Darren,3
2016-11-30,5,30.40,1.90,0.00,32.30,"Credit card",OFF-BI-10000977,Ken,1
2016-11-30,1,5.08,0.32,0.00,5.40,Cash,OFF-PA-10004675,Darren,1
2016-11-30,8,1679.76,89.24,251.96,1769.00,netbanking,TEC-AC-10000420,Joel,1
2016-11-30,2,527.92,28.05,79.19,555.97,netbanking,TEC-AC-10003033,Tracy,1
2016-11-30,5,69.90,3.93,6.99,73.83,"Credit card",TEC-AC-10004633,Joel,1
2016-11-30,1,36.19,2.04,3.62,38.23,Cash,TEC-PH-10002890,Darren,3
2016-12-01,3,146.14,8.22,14.61,154.36,Debitcard,FUR-CH-10004477,Henry,1
2016-12-01,2,3.98,0.25,0.00,4.22,EMI,FUR-FU-10000010,Paul,1
2016-12-01,3,11.04,0.69,0.00,11.73,Cash,OFF-FA-10001754,Irene,1
2016-12-01,6,2526.60,134.23,378.99,2660.83,Debitcard,OFF-ST-10003805,Darren,1
2016-12-01,3,1126.02,59.82,168.90,1185.84,Debitcard,OFF-ST-10004459,Patrick,1
2016-12-01,6,101.70,5.72,10.17,107.42,Debitcard,TEC-AC-10003441,Brendan,1
2016-12-01,2,73.02,4.11,7.30,77.13,netbanking,TEC-AC-10004864,Brosina,2
2016-12-01,2,67.04,3.77,6.70,70.81,EMI,TEC-PH-10001300,Erin,1
2016-12-01,9,863.93,43.20,172.79,907.12,EMI,TEC-PH-10003811,Andrew,1
2016-12-01,3,989.96,52.59,148.49,1042.56,netbanking,TEC-PH-10004165,Emily,3
2016-12-02,2,5.73,0.36,0.00,6.09,netbanking,OFF-BI-10001890,Irene,1
2016-12-02,2,5.48,0.34,0.00,5.83,COD,OFF-BI-10002954,Brosina,1
2016-12-03,6,44.60,2.79,0.00,47.39,Debitcard,OFF-BI-10002976,Joel,1
2016-12-04,4,57.41,3.23,5.74,60.64,Debitcard,OFF-PA-10004040,Joel,1
2016-12-05,2,345.00,15.09,103.50,360.09,Debitcard,FUR-CH-10001270,Steve,3
2016-12-05,4,1804.61,95.87,270.69,1900.48,Cash,FUR-CH-10004997,Ruben,2
2016-12-05,3,91.03,5.12,9.10,96.15,COD,FUR-FU-10001602,Eric,2
2016-12-05,2,13.39,0.84,0.00,14.23,"Credit card",FUR-FU-10003724,Irene,3
2016-12-05,6,52.85,3.30,0.00,56.15,Cash,OFF-BI-10004236,Linda,2
2016-12-05,1,1.73,0.11,0.00,1.84,COD,OFF-BI-10004656,Emily,2
2016-12-05,4,64.90,3.65,6.49,68.55,COD,OFF-PA-10001685,Pete,2
2016-12-05,2,387.72,16.96,116.32,404.68,COD,OFF-ST-10000676,Henry,2
2016-12-05,3,439.06,19.21,131.72,458.26,COD,OFF-ST-10001418,Eric,2
2016-12-05,1,78.15,3.91,15.63,82.06,COD,TEC-AC-10001432,Zuschuss,2
2016-12-05,3,287.95,14.40,57.59,302.35,Debitcard,TEC-PH-10003931,Henry,3
2016-12-06,3,844.12,44.84,126.62,888.96,COD,FUR-CH-10002965,Irene,1
2016-12-06,3,191.82,9.59,38.36,201.41,Debitcard,FUR-FU-10004748,Paul,1
2016-12-06,2,800.06,42.50,120.01,842.57,COD,FUR-TA-10002228,Kunst,1
2016-12-06,2,5.88,0.37,0.00,6.25,EMI,OFF-AR-10000940,Sean,3
2016-12-06,2,5.04,0.32,0.00,5.36,COD,OFF-LA-10001317,Matt,1
2016-12-06,8,365.44,20.56,36.54,386.00,COD,OFF-PA-10001954,Patrick,1
2016-12-06,3,33.63,1.89,3.36,35.52,COD,OFF-ST-10004634,Patrick,1
2016-12-07,1,81.94,4.10,16.39,86.04,COD,FUR-BO-10002853,Ken,1
2016-12-07,3,34.62,1.95,3.46,36.57,Cash,FUR-FU-10001196,Odella,1
2016-12-07,3,46.66,2.62,4.67,49.28,Cash,OFF-PA-10004100,Claire,1
2016-12-07,9,467.86,23.39,93.57,491.25,COD,OFF-ST-10000060,Paul,1
